chemical,protein,label
1117,ENSP00000278742,1
5936,ENSP00000352900,0
2354,ENSP00000360645,0
23930,ENSP00000375892,1
5280360,ENSP00000341189,0
10634,ENSP00000218758,0
785,ENSP00000358727,0
3153,ENSP00000261007,0
5287844,ENSP00000308176,1
6918155,ENSP00000240139,0
6426631,ENSP00000377947,0
5572,ENSP00000256999,0
1220,ENSP00000228740,0
3001028,ENSP00000217961,1
4666,ENSP00000353791,0
5163,ENSP00000222982,0
4477,ENSP00000319984,0
4889,ENSP00000356853,0
5991,ENSP00000263038,0
312,ENSP00000370213,1
4926,ENSP00000262584,0
5478883,ENSP00000367408,0
6918537,ENSP00000252945,0
5584,ENSP00000386029,0
2801,ENSP00000375881,0
119461,ENSP00000217961,0
446220,ENSP00000374467,0
5052,ENSP00000367959,1
130214,ENSP00000378920,0
5280363,ENSP00000309818,1
838,ENSP00000287907,1
657378,ENSP00000378295,0
59768,ENSP00000278412,0
1349907,ENSP00000337761,0
5284569,ENSP00000361845,0
2538,ENSP00000363812,0
681,ENSP00000349003,1
23994,ENSP00000378323,1
3372,ENSP00000241453,0
5578,ENSP00000364649,0
3750,ENSP00000288022,0
3494,ENSP00000352222,0
3155,ENSP00000305692,0
5453,ENSP00000288699,0
5284570,ENSP00000240139,0
1609,ENSP00000303830,0
4536,ENSP00000307259,0
4020,ENSP00000405965,0
4788,ENSP00000316854,0
2161,ENSP00000257549,0
104842,ENSP00000354522,1
2344,ENSP00000409378,1
2812,ENSP00000342385,0
129211,ENSP00000262187,0
60490,ENSP00000359539,0
6337614,ENSP00000312673,0
596,ENSP00000265052,0
3382,ENSP00000362115,0
4036,ENSP00000397582,0
5056,ENSP00000260682,1
5486684,ENSP00000360991,0
753,ENSP00000346805,1
5284570,ENSP00000265572,1
1071,ENSP00000360519,1
3001055,ENSP00000226730,0
4078,ENSP00000289753,1
3086671,ENSP00000219054,0
97272,ENSP00000248114,0
5568,ENSP00000304697,0
72968,ENSP00000348461,0
123015,ENSP00000241453,1
392622,ENSP00000418447,0
4917,ENSP00000339740,0
60648,ENSP00000379140,0
4380,ENSP00000418001,0
5052,ENSP00000323071,0
5656,ENSP00000367959,1
253,ENSP00000343657,1
2512,ENSP00000373169,1
252716,ENSP00000285379,0
5709,ENSP00000295897,0
5478,ENSP00000369038,0
5282280,ENSP00000369456,0
121963,ENSP00000269385,0
43815,ENSP00000335620,0
1688,ENSP00000261326,0
23930,ENSP00000374219,1
1117,ENSP00000325425,1
3684,ENSP00000312326,0
3675,ENSP00000345771,0
1117,ENSP00000447378,1
3449,ENSP00000292180,0
3658,ENSP00000337746,0
3826,ENSP00000306129,0
2909,ENSP00000265016,0
3517,ENSP00000359532,0
3883,ENSP00000336687,0
23994,ENSP00000351682,1
3519,ENSP00000330237,0
5329098,ENSP00000384400,0
2487,ENSP00000247207,0
753,ENSP00000287820,1
5029,ENSP00000222482,0
23994,ENSP00000419425,1
1117,ENSP00000232607,1
838,ENSP00000342560,1
9782,ENSP00000231420,0
64715,ENSP00000306512,0
2534,ENSP00000330237,0
123619,ENSP00000260985,0
1547484,ENSP00000256958,0
3397,ENSP00000222286,0
2725,ENSP00000261707,1
5195,ENSP00000317842,0
2381,ENSP00000412237,0
23925,ENSP00000306606,0
2267,ENSP00000315212,0
5526,ENSP00000342087,0
2949,ENSP00000389414,0
54562,ENSP00000253004,0
2170,ENSP00000261707,1
191,ENSP00000255262,1
5314,ENSP00000414334,0
9270,ENSP00000375881,0
3671,ENSP00000368066,0
1546,ENSP00000310935,0
312,ENSP00000253496,1
1051,ENSP00000216392,1
25197,ENSP00000367608,0
4819,ENSP00000358963,0
4630,ENSP00000409378,1
108156,ENSP00000311032,0
753,ENSP00000348831,1
3384,ENSP00000355518,0
4042,ENSP00000222481,0
5526,ENSP00000420168,0
28417,ENSP00000206249,1
5202,ENSP00000361141,1
5001396,ENSP00000345774,0
3325,ENSP00000304283,0
1117,ENSP00000358727,1
60857,ENSP00000269385,0
5352,ENSP00000299847,0
121850,ENSP00000322716,0
60809,ENSP00000289753,1
4383,ENSP00000358511,1
1117,ENSP00000357204,1
5284595,ENSP00000257770,0
3914,ENSP00000263331,0
643976,ENSP00000245457,0
5381,ENSP00000370213,0
4429,ENSP00000234961,1
5282230,ENSP00000341117,0
4917,ENSP00000354859,1
1573,ENSP00000264613,0
4160,ENSP00000305480,0
60961,ENSP00000328708,1
4595,ENSP00000345873,0
4066,ENSP00000344822,0
216235,ENSP00000245552,0
643976,ENSP00000360576,1
439260,ENSP00000255008,1
1117,ENSP00000381717,1
3340,ENSP00000386069,1
5280360,ENSP00000299178,1
4993,ENSP00000313691,0
1744,ENSP00000360519,1
115146,ENSP00000368140,0
60612,ENSP00000347717,0
1117,ENSP00000377083,1
312,ENSP00000290349,1
129806,ENSP00000219313,0
298,ENSP00000369055,0
5376,ENSP00000272102,0
753,ENSP00000290866,1
312,ENSP00000231751,1
439176,ENSP00000250018,0
5581,ENSP00000393333,1
2116,ENSP00000221466,0
77918,ENSP00000344829,1
3386,ENSP00000320043,0
9576912,ENSP00000302478,0
1220,ENSP00000337949,1
18830,ENSP00000319060,0
1117,ENSP00000308720,1
60961,ENSP00000216629,1
439302,ENSP00000409378,0
5039,ENSP00000292596,0
65076,ENSP00000261751,0
934,ENSP00000301776,0
5311,ENSP00000398655,0
753,ENSP00000262407,1
3382,ENSP00000250416,0
4666,ENSP00000339001,1
5352,ENSP00000231487,0
3017,ENSP00000254719,0
200,ENSP00000370129,0
501390,ENSP00000308032,0
9651,ENSP00000264381,1
107985,ENSP00000339479,0
149,ENSP00000366156,1
4477,ENSP00000302227,0
298,ENSP00000359643,1
121963,ENSP00000278407,0
119461,ENSP00000377311,0
3325,ENSP00000405455,0
200,ENSP00000382595,1
5280961,ENSP00000000442,1
4534,ENSP00000345023,0
3155,ENSP00000319984,1
3916,ENSP00000306662,1
312,ENSP00000339503,1
60843,ENSP00000389948,0
2561,ENSP00000316244,0
16362,ENSP00000354859,1
6291,ENSP00000344829,0
3964,ENSP00000237014,0
25476,ENSP00000466799,0
107985,ENSP00000316121,0
2487,ENSP00000331831,0
122033,ENSP00000303423,0
3219,ENSP00000315644,0
6834,ENSP00000289753,0
5311,ENSP00000430432,1
4830,ENSP00000253122,0
1229,ENSP00000258400,1
3391,ENSP00000326219,0
65110,ENSP00000364475,1
1440,ENSP00000363512,1
51683,ENSP00000256383,0
5284603,ENSP00000265572,1
57363,ENSP00000287907,0
3339,ENSP00000405965,0
21855,ENSP00000335261,0
6013,ENSP00000370129,1
124886,ENSP00000386171,0
104842,ENSP00000399168,0
774,ENSP00000276198,1
4011,ENSP00000255380,1
4624,ENSP00000361125,0
191,ENSP00000363596,1
1117,ENSP00000262306,1
1089,ENSP00000305974,0
679,ENSP00000303211,1
5281707,ENSP00000206249,1
784,ENSP00000360519,0
1329,ENSP00000254719,0
1117,ENSP00000274793,1
10182969,ENSP00000215754,0
36811,ENSP00000269305,0
23994,ENSP00000308176,1
2156,ENSP00000315931,0
4601,ENSP00000218516,0
21722,ENSP00000380247,1
6446,ENSP00000356671,0
158,ENSP00000306129,1
3249,ENSP00000358770,0
4440,ENSP00000261669,0
4624,ENSP00000261416,0
11556427,ENSP00000301634,0
3410,ENSP00000327268,0
5376,ENSP00000337915,1
444008,ENSP00000298556,0
5011,ENSP00000251588,0
5202,ENSP00000306129,1
5311037,ENSP00000360687,0
3155,ENSP00000359693,0
5253,ENSP00000292614,0
10100,ENSP00000356694,0
23994,ENSP00000364114,1
4534,ENSP00000343657,0
60852,ENSP00000367848,0
72172,ENSP00000323071,0
5959,ENSP00000216629,1
4485,ENSP00000265294,0
3826,ENSP00000217961,0
43815,ENSP00000370989,0
5329102,ENSP00000319060,1
23994,ENSP00000295400,1
1117,ENSP00000364597,1
5202,ENSP00000245457,1
192314,ENSP00000364831,0
4402,ENSP00000226299,0
2332,ENSP00000256078,1
206042,ENSP00000368645,0
753,ENSP00000327251,1
698,ENSP00000293860,0
2687,ENSP00000370213,0
35370,ENSP00000369816,0
2803,ENSP00000368766,1
5478883,ENSP00000451605,0
312,ENSP00000319501,1
446512,ENSP00000335084,1
5280360,ENSP00000368766,1
2088,ENSP00000215904,0
134018,ENSP00000335357,0
753,ENSP00000331897,1
1548992,ENSP00000317159,0
6918537,ENSP00000412237,0
1117,ENSP00000327251,1
5280360,ENSP00000255008,1
5381,ENSP00000281806,0
4782,ENSP00000225927,0
9578572,ENSP00000356480,0
2769,ENSP00000258400,1
4536,ENSP00000262178,0
291,ENSP00000337915,0
4919,ENSP00000255262,0
667490,ENSP00000369643,0
1405,ENSP00000363621,0
5280360,ENSP00000335544,1
19861,ENSP00000341117,0
59693,ENSP00000339867,0
10591,ENSP00000357153,0
60787,ENSP00000314407,0
424,ENSP00000264161,1
4946,ENSP00000222982,1
5329099,ENSP00000335357,0
3059,ENSP00000236959,0
1117,ENSP00000261890,1
2230,ENSP00000261465,0
132387,ENSP00000355523,0
774,ENSP00000249016,1
114854,ENSP00000308549,1
68844,ENSP00000361666,0
681,ENSP00000359643,1
6675,ENSP00000302227,0
5454,ENSP00000289753,1
4485,ENSP00000266376,1
5284569,ENSP00000394624,1
836,ENSP00000417214,0
564,ENSP00000261514,0
5452,ENSP00000276198,1
1117,ENSP00000360519,1
4160,ENSP00000217133,0
1117,ENSP00000287820,1
4993,ENSP00000377549,0
158795,ENSP00000322421,0
1117,ENSP00000376076,1
753,ENSP00000302227,1
152945,ENSP00000245312,0
2564,ENSP00000343204,0
23994,ENSP00000310721,0
4631609,ENSP00000225740,0
107772,ENSP00000222482,0
6215,ENSP00000336764,0
6010,ENSP00000264818,0
4595,ENSP00000381333,0
5001396,ENSP00000218721,0
19861,ENSP00000264381,0
838,ENSP00000356438,0
3202,ENSP00000332659,0
5770,ENSP00000285930,0
4920,ENSP00000355930,1
3177,ENSP00000361845,0
3648,ENSP00000317159,0
3255,ENSP00000265724,1
5709,ENSP00000306662,1
3449,ENSP00000303211,1
1971,ENSP00000420269,0
2185,ENSP00000301891,0
2200,ENSP00000267814,0
4536,ENSP00000302811,0
5726,ENSP00000343925,0
3177,ENSP00000302232,0
5035,ENSP00000395473,0
3918,ENSP00000297792,0
115077,ENSP00000351682,0
213023,ENSP00000333568,0
9800339,ENSP00000341117,0
191,ENSP00000216629,1
6230,ENSP00000354652,0
3692,ENSP00000256906,1
4727,ENSP00000431418,0
2160,ENSP00000337949,1
3386,ENSP00000276198,1
200,ENSP00000348918,0
643976,ENSP00000268379,1
5790,ENSP00000249016,0
4536,ENSP00000264668,0
5588,ENSP00000355930,0
5282054,ENSP00000273550,0
5281081,ENSP00000265689,0
25077992,ENSP00000265593,0
392622,ENSP00000368552,0
206042,ENSP00000260508,0
1148,ENSP00000358022,0
3290,ENSP00000264381,1
4913,ENSP00000463999,0
753,ENSP00000369141,1
158,ENSP00000255262,1
6726,ENSP00000222553,0
2689,ENSP00000265465,0
3793,ENSP00000383840,0
158,ENSP00000366506,1
6291,ENSP00000266560,0
5056,ENSP00000364486,0
4992,ENSP00000275525,0
753,ENSP00000368727,1
4485,ENSP00000343925,0
439260,ENSP00000332591,1
3449,ENSP00000322421,0
702,ENSP00000296412,1
2145,ENSP00000386884,0
5311018,ENSP00000443459,0
50287,ENSP00000340523,0
718,ENSP00000265052,0
1440,ENSP00000235835,0
5090,ENSP00000363115,0
4885,ENSP00000386069,1
10267,ENSP00000364475,1
3168,ENSP00000296545,0
64715,ENSP00000287936,1
123679,ENSP00000349078,0
5186,ENSP00000358730,0
5186,ENSP00000315011,0
312,ENSP00000396308,1
16134896,ENSP00000333982,0
291,ENSP00000364721,0
448537,ENSP00000237014,1
3155,ENSP00000306490,1
4425,ENSP00000386171,0
5677,ENSP00000216774,0
6437850,ENSP00000357301,0
6441264,ENSP00000355645,1
5202,ENSP00000343782,1
158,ENSP00000358783,1
5202,ENSP00000258042,1
6623,ENSP00000334145,0
9799453,ENSP00000386171,0
5137129,ENSP00000369530,0
119,ENSP00000331912,1
5408,ENSP00000369927,1
9865515,ENSP00000361405,0
311,ENSP00000380514,0
6918155,ENSP00000327246,0
446157,ENSP00000363431,0
1240,ENSP00000354859,1
65076,ENSP00000255030,0
860,ENSP00000299267,0
5662,ENSP00000291294,0
2308,ENSP00000393312,0
1810907,ENSP00000305714,0
5959,ENSP00000332659,1
4788,ENSP00000416293,1
71739,ENSP00000361845,0
4419,ENSP00000290354,0
4044,ENSP00000308583,0
5352624,ENSP00000363115,0
10257,ENSP00000265689,0
1117,ENSP00000302564,1
4984,ENSP00000418447,0
44093,ENSP00000379140,0
838,ENSP00000321656,0
3363,ENSP00000299855,0
3877,ENSP00000272102,0
951,ENSP00000359643,1
446157,ENSP00000318355,0
5581,ENSP00000363676,0
5253,ENSP00000305714,0
23994,ENSP00000326424,1
4885,ENSP00000306129,1
77992,ENSP00000253496,0
311,ENSP00000364697,1
5329098,ENSP00000229277,0
4485,ENSP00000355192,1
5405,ENSP00000380247,1
1117,ENSP00000061240,1
121850,ENSP00000377947,0
5311010,ENSP00000257068,0
753,ENSP00000352401,1
23994,ENSP00000285379,1
9576912,ENSP00000286301,0
5475158,ENSP00000443459,0
7019,ENSP00000319814,0
160,ENSP00000303775,1
2154,ENSP00000315644,1
6726,ENSP00000230048,0
9934,ENSP00000325120,0
5709,ENSP00000332816,0
5056,ENSP00000234111,1
444732,ENSP00000307766,0
5484727,ENSP00000290866,1
2215,ENSP00000325312,0
6422124,ENSP00000368572,0
1541,ENSP00000228434,0
60961,ENSP00000363431,1
312,ENSP00000376176,1
5281004,ENSP00000351035,0
148211,ENSP00000376177,0
23994,ENSP00000364486,1
158,ENSP00000318077,1
1117,ENSP00000445175,1
5281040,ENSP00000332812,0
1117,ENSP00000260356,1
84029,ENSP00000343027,0
5626,ENSP00000339001,0
4946,ENSP00000215980,0
4380,ENSP00000347717,0
712,ENSP00000420914,0
5562,ENSP00000436318,0
444008,ENSP00000263331,0
305,ENSP00000229447,0
441300,ENSP00000218516,0
774,ENSP00000256906,1
16156130,ENSP00000318912,0
2909,ENSP00000366482,0
124886,ENSP00000261267,1
191,ENSP00000318077,1
4917,ENSP00000346294,1
5284569,ENSP00000357301,0
5329098,ENSP00000241453,1
5574,ENSP00000351273,0
54797,ENSP00000350785,0
5282280,ENSP00000349003,1
1117,ENSP00000368066,1
2083,ENSP00000205402,0
4865,ENSP00000277865,0
5284549,ENSP00000285379,1
1132,ENSP00000384665,0
104787,ENSP00000339503,0
2116,ENSP00000358903,0
5587,ENSP00000356671,0
2689,ENSP00000276198,1
9803852,ENSP00000302620,0
4488,ENSP00000360991,0
3750,ENSP00000358727,0
3567002,ENSP00000369960,1
5959,ENSP00000316244,1
35370,ENSP00000268379,0
876,ENSP00000326227,0
3937,ENSP00000441600,0
16078,ENSP00000240139,0
33624,ENSP00000297261,0
129211,ENSP00000253496,0
312,ENSP00000248041,1
123970,ENSP00000270142,0
446220,ENSP00000299565,1
5284570,ENSP00000216629,0
4788,ENSP00000356022,0
5408,ENSP00000227868,0
60809,ENSP00000364801,0
119,ENSP00000337450,0
1205,ENSP00000355523,0
3155,ENSP00000255380,1
71246,ENSP00000248437,0
6834,ENSP00000380247,1
2332,ENSP00000301729,1
6623,ENSP00000343925,1
6380,ENSP00000237858,0
5268,ENSP00000243167,0
2973,ENSP00000231449,0
312,ENSP00000340736,1
1329,ENSP00000358730,1
1224,ENSP00000306129,1
3086686,ENSP00000332816,1
11556427,ENSP00000368226,0
5280360,ENSP00000176183,1
2332,ENSP00000316854,1
5284371,ENSP00000260356,0
3387,ENSP00000348897,0
3671,ENSP00000248437,0
124087,ENSP00000380247,1
441314,ENSP00000444788,0
119,ENSP00000254066,0
2381,ENSP00000405965,0
2083,ENSP00000263038,0
961,ENSP00000232219,1
1541,ENSP00000350256,1
5267,ENSP00000363822,1
158,ENSP00000292513,1
5486827,ENSP00000457031,0
338,ENSP00000358867,0
40841,ENSP00000300605,0
3793,ENSP00000276390,0
2381,ENSP00000345659,0
2405,ENSP00000332659,0
698,ENSP00000413074,0
4055,ENSP00000356713,0
892,ENSP00000216862,0
4436,ENSP00000339399,0
3385,ENSP00000226413,0
9800339,ENSP00000358301,1
3372,ENSP00000337949,1
4428,ENSP00000354193,0
2761,ENSP00000332887,0
5533,ENSP00000354499,0
9824,ENSP00000330032,0
5281708,ENSP00000347717,0
1810907,ENSP00000338072,0
5656,ENSP00000270349,1
4819,ENSP00000319984,1
1117,ENSP00000340736,1
785,ENSP00000322788,0
838,ENSP00000384665,1
4911,ENSP00000267814,0
5487,ENSP00000264690,0
5203,ENSP00000303208,0
135018,ENSP00000292427,0
252716,ENSP00000447378,0
5077,ENSP00000253004,0
11243969,ENSP00000012443,0
5567,ENSP00000330284,0
5574,ENSP00000282276,0
213043,ENSP00000417980,0
100788,ENSP00000354387,1
5280360,ENSP00000358730,1
4402,ENSP00000276651,0
71739,ENSP00000367608,0
2563,ENSP00000265986,0
6918638,ENSP00000362649,1
2771,ENSP00000263126,0
774,ENSP00000176183,1
2145,ENSP00000403852,0
68613,ENSP00000278742,0
1893,ENSP00000367934,0
1798,ENSP00000255380,0
119607,ENSP00000377192,0
4624,ENSP00000206249,0
3382,ENSP00000261733,0
753,ENSP00000318355,1
91649,ENSP00000261416,0
3404,ENSP00000261707,1
25197,ENSP00000370223,0
5523,ENSP00000301729,0
4495,ENSP00000346805,0
424,ENSP00000307822,0
757,ENSP00000326227,0
1893,ENSP00000327251,1
4745,ENSP00000373169,1
3340,ENSP00000359719,0
5538,ENSP00000324804,0
679,ENSP00000314441,0
5770,ENSP00000417980,0
6446,ENSP00000355866,0
2419,ENSP00000217133,0
24267,ENSP00000384296,0
838,ENSP00000299178,1
5311010,ENSP00000371221,0
2375,ENSP00000249396,0
3749,ENSP00000369816,0
3155,ENSP00000306390,0
25201794,ENSP00000280551,0
2913,ENSP00000337949,1
2130,ENSP00000362463,0
168572,ENSP00000314151,0
5280363,ENSP00000358903,0
3449,ENSP00000360973,0
6380,ENSP00000332659,0
104787,ENSP00000273550,0
4691,ENSP00000270349,1
4630,ENSP00000319984,1
148211,ENSP00000347754,1
1917,ENSP00000319814,0
5556,ENSP00000328835,0
5588,ENSP00000336868,0
16132139,ENSP00000322421,0
1993,ENSP00000323811,0
4913,ENSP00000328708,0
2370,ENSP00000306490,1
298,ENSP00000292303,1
3430,ENSP00000315013,0
3433,ENSP00000264657,0
5359272,ENSP00000216465,0
6468,ENSP00000356953,0
3883,ENSP00000307900,0
5281081,ENSP00000360317,0
10591,ENSP00000265715,0
312,ENSP00000264382,1
23994,ENSP00000378306,1
6918837,ENSP00000363046,0
4160,ENSP00000363822,1
9578572,ENSP00000366662,0
593,ENSP00000292614,1
3032915,ENSP00000302111,0
92100,ENSP00000356022,1
3657,ENSP00000323516,0
60809,ENSP00000229239,0
699,ENSP00000333534,0
5504,ENSP00000359991,0
3749,ENSP00000362674,0
644077,ENSP00000324270,1
16362,ENSP00000262186,1
2512,ENSP00000260324,0
2161,ENSP00000287936,0
961,ENSP00000232217,1
5310960,ENSP00000310935,0
5268,ENSP00000217133,0
60919,ENSP00000317721,0
68760,ENSP00000255380,0
2249,ENSP00000231751,1
5011,ENSP00000292180,0
123015,ENSP00000252029,0
1609,ENSP00000357204,0
3007,ENSP00000280155,1
444033,ENSP00000414334,0
5311,ENSP00000314649,0
11556427,ENSP00000389103,0
5472,ENSP00000342007,1
6013,ENSP00000248041,1
5311023,ENSP00000419692,0
1613,ENSP00000364709,0
108094,ENSP00000244137,0
2685,ENSP00000292180,0
216235,ENSP00000290597,0
100516,ENSP00000327246,0
2764,ENSP00000349576,0
305,ENSP00000303211,1
656629,ENSP00000290866,1
54746,ENSP00000367959,1
1744,ENSP00000270139,0
5983,ENSP00000341682,0
4451,ENSP00000265724,1
5329098,ENSP00000359539,0
16156130,ENSP00000297258,0
4748,ENSP00000280155,1
19,ENSP00000222382,0
2769,ENSP00000347754,1
445154,ENSP00000325425,1
393599,ENSP00000356094,0
47936,ENSP00000353679,0
6433119,ENSP00000466799,0
64627,ENSP00000361965,0
4920,ENSP00000447173,1
937,ENSP00000401508,1
753,ENSP00000445175,1
3857,ENSP00000293897,0
2512,ENSP00000363512,0
5870,ENSP00000353791,0
445643,ENSP00000216194,0
9966051,ENSP00000367934,0
3285,ENSP00000343925,1
18830,ENSP00000400175,0
15897,ENSP00000258400,1
4442,ENSP00000384708,0
5077,ENSP00000317842,1
10517,ENSP00000387536,0
4402,ENSP00000178638,0
3343,ENSP00000377954,0
753,ENSP00000357835,1
1614,ENSP00000260985,0
5790,ENSP00000275525,0
1148,ENSP00000345774,0
187,ENSP00000420914,0
892,ENSP00000254958,0
130731,ENSP00000330284,0
4296,ENSP00000276198,1
5052,ENSP00000358414,0
3937,ENSP00000231948,0
4829,ENSP00000231509,1
593,ENSP00000280362,0
2730,ENSP00000432481,0
9878,ENSP00000313432,0
3981,ENSP00000316244,1
5203,ENSP00000306490,1
785,ENSP00000353820,0
951,ENSP00000255262,1
43815,ENSP00000362924,0
68844,ENSP00000361894,0
72968,ENSP00000265715,0
445154,ENSP00000301974,0
446512,ENSP00000324804,1
6437849,ENSP00000320147,0
1257,ENSP00000354859,1
107706,ENSP00000310978,0
216239,ENSP00000215754,0
441314,ENSP00000379133,0
4236,ENSP00000335084,0
60490,ENSP00000333551,0
2370,ENSP00000255380,1
643976,ENSP00000233627,1
446157,ENSP00000277865,0
951,ENSP00000281806,1
158,ENSP00000361141,1
4383,ENSP00000369038,0
187,ENSP00000264047,1
5022,ENSP00000370254,0
6437850,ENSP00000296509,0
9270,ENSP00000325120,1
3877,ENSP00000307259,0
1220,ENSP00000373169,1
4635,ENSP00000267814,0
951,ENSP00000333821,1
4885,ENSP00000389948,0
951,ENSP00000441600,1
9799453,ENSP00000356438,1
3658,ENSP00000367615,0
6291,ENSP00000206249,1
1935,ENSP00000219789,0
3913,ENSP00000363965,1
6380,ENSP00000355599,0
5283731,ENSP00000262545,0
3494,ENSP00000316121,0
5464105,ENSP00000381607,0
681,ENSP00000336764,1
3198,ENSP00000299766,0
158795,ENSP00000235382,0
2308,ENSP00000312606,0
60825,ENSP00000340684,0
5282280,ENSP00000209668,0
1117,ENSP00000229135,1
298,ENSP00000260443,0
9880,ENSP00000265016,0
3033538,ENSP00000280155,1
755,ENSP00000365773,0
6918638,ENSP00000295256,0
5358,ENSP00000357838,0
6466,ENSP00000364831,0
5139,ENSP00000341189,0
4920,ENSP00000363822,1
5287620,ENSP00000302967,0
311,ENSP00000370129,1
643976,ENSP00000355206,1
3494,ENSP00000409378,1
5593,ENSP00000264613,0
23977,ENSP00000250378,1
3220,ENSP00000274545,0
4736,ENSP00000361699,0
2449,ENSP00000428426,0
5464105,ENSP00000265052,0
753,ENSP00000350785,1
1117,ENSP00000261783,1
1117,ENSP00000362924,1
3514,ENSP00000381607,1
774,ENSP00000330284,1
25075996,ENSP00000322909,0
10607,ENSP00000307445,0
5281888,ENSP00000256958,1
124087,ENSP00000357067,0
60612,ENSP00000376177,0
5284594,ENSP00000406157,0
702,ENSP00000345774,1
5991,ENSP00000337915,1
2854,ENSP00000329357,0
121963,ENSP00000361151,0
5284594,ENSP00000296522,0
5556,ENSP00000295454,1
166558,ENSP00000359211,0
1117,ENSP00000377311,1
3158,ENSP00000266517,0
5959,ENSP00000358511,1
3914,ENSP00000353099,0
60648,ENSP00000266659,0
26721,ENSP00000241453,0
444,ENSP00000327417,0
187,ENSP00000409378,1
4533,ENSP00000363216,0
9400,ENSP00000297373,0
5095,ENSP00000386069,1
2524,ENSP00000362344,0
9395,ENSP00000318351,0
774,ENSP00000358963,1
1117,ENSP00000408526,1
2153,ENSP00000389414,0
5282280,ENSP00000373169,1
9966051,ENSP00000229239,0
2419,ENSP00000307241,0
774,ENSP00000303424,1
3964,ENSP00000262719,0
6305,ENSP00000302227,1
3767,ENSP00000345771,0
4533,ENSP00000234961,1
593,ENSP00000357204,0
5589,ENSP00000359991,0
753,ENSP00000356480,1
1117,ENSP00000225831,1
179837,ENSP00000287936,1
124886,ENSP00000295256,1
2563,ENSP00000364801,0
23994,ENSP00000303634,1
10591,ENSP00000338018,0
4991,ENSP00000234961,0
4599,ENSP00000362481,0
23994,ENSP00000306881,1
679,ENSP00000237014,1
4830,ENSP00000234590,0
9578572,ENSP00000345873,0
4114,ENSP00000245457,0
129211,ENSP00000271450,0
1240,ENSP00000361465,0
151166,ENSP00000328547,0
4205,ENSP00000380247,1
5677,ENSP00000310721,0
5381,ENSP00000254066,1
312,ENSP00000302441,1
3675,ENSP00000337915,1
9966051,ENSP00000466799,0
114999,ENSP00000372191,0
1050,ENSP00000332771,0
2161,ENSP00000377969,0
4829,ENSP00000280700,0
5282280,ENSP00000358963,1
5361092,ENSP00000357838,0
65889,ENSP00000407546,0
439260,ENSP00000299766,1
941361,ENSP00000219479,0
838,ENSP00000275605,0
446157,ENSP00000306606,0
6380,ENSP00000346148,0
5280360,ENSP00000306606,0
1893,ENSP00000230882,0
3295,ENSP00000358414,0
1993,ENSP00000292823,0
4011,ENSP00000409378,1
1662,ENSP00000369100,0
1050,ENSP00000356480,0
444008,ENSP00000348459,0
3308,ENSP00000264657,0
4993,ENSP00000339867,0
2676,ENSP00000277120,0
6437849,ENSP00000314606,0
1205,ENSP00000409378,1
1662,ENSP00000368226,0
951,ENSP00000219833,1
21855,ENSP00000306512,0
57537,ENSP00000337761,0
1117,ENSP00000285379,1
41987,ENSP00000273062,0
5210,ENSP00000261707,1
191,ENSP00000333821,1
298,ENSP00000373169,1
18830,ENSP00000366797,0
171548,ENSP00000218099,0
5284603,ENSP00000262554,0
4595,ENSP00000351885,0
2662,ENSP00000280346,0
3869,ENSP00000306662,1
5408,ENSP00000206249,1
5454,ENSP00000253004,0
4108,ENSP00000371110,0
445154,ENSP00000354612,1
5363,ENSP00000325120,0
9815499,ENSP00000216330,0
3000,ENSP00000308176,0
4442,ENSP00000356729,0
774,ENSP00000234371,1
9578572,ENSP00000369050,0
5959,ENSP00000255262,1
1117,ENSP00000256104,1
4782,ENSP00000313350,0
23994,ENSP00000263464,1
444,ENSP00000262340,0
1117,ENSP00000302620,1
3767,ENSP00000314441,0
9801640,ENSP00000370526,0
2462,ENSP00000341390,1
5149020,ENSP00000345774,0
4419,ENSP00000234961,1
23994,ENSP00000341551,1
2803,ENSP00000319984,0
3062,ENSP00000217270,0
5329098,ENSP00000234961,0
2914,ENSP00000301634,0
5314,ENSP00000305651,0
107992,ENSP00000361021,0
4920,ENSP00000231509,1
65110,ENSP00000346148,1
1220,ENSP00000287907,1
119182,ENSP00000332816,0
123679,ENSP00000386069,1
3062,ENSP00000309741,1
40841,ENSP00000367934,0
1614,ENSP00000264818,0
6037,ENSP00000308137,1
5361092,ENSP00000234961,1
68760,ENSP00000229447,0
9395,ENSP00000405455,0
2169,ENSP00000358301,1
5358,ENSP00000321821,0
4745,ENSP00000306129,1
6466,ENSP00000287766,0
312,ENSP00000278412,1
445420,ENSP00000354859,0
5282280,ENSP00000265572,1
129806,ENSP00000312189,0
757,ENSP00000265689,0
2215,ENSP00000386069,1
148211,ENSP00000287820,0
3032915,ENSP00000367615,0
4736,ENSP00000352222,0
44093,ENSP00000260985,0
5556,ENSP00000265294,1
311,ENSP00000361894,1
2154,ENSP00000330237,0
5032,ENSP00000372654,0
643976,ENSP00000354961,1
774,ENSP00000360973,1
5656,ENSP00000219833,1
25880656,ENSP00000219240,0
104842,ENSP00000219833,0
6438354,ENSP00000303575,0
5567,ENSP00000358511,0
3392,ENSP00000433290,0
2367,ENSP00000247970,1
1257,ENSP00000308541,0
23931,ENSP00000273550,1
5095,ENSP00000265294,0
15897,ENSP00000410076,0
5567,ENSP00000268379,0
