chemical,protein,label
4160,ENSP00000266560,0
5677,ENSP00000383840,0
5038,ENSP00000360608,0
1080,ENSP00000350265,0
1117,ENSP00000344193,1
16133798,ENSP00000379680,0
18794,ENSP00000337746,0
3143,ENSP00000363229,0
5833,ENSP00000312189,0
1117,ENSP00000226004,1
3043,ENSP00000354532,1
9799453,ENSP00000304697,0
2120,ENSP00000266517,0
4735,ENSP00000287022,0
312,ENSP00000360519,1
166558,ENSP00000001008,0
71616,ENSP00000168216,0
312,ENSP00000289004,1
3750,ENSP00000337915,1
447700,ENSP00000178638,0
125017,ENSP00000372654,0
3038,ENSP00000300900,1
468595,ENSP00000337915,1
3391,ENSP00000344460,0
160,ENSP00000254663,0
62924,ENSP00000252996,0
4595,ENSP00000351885,0
2662,ENSP00000275525,0
445354,ENSP00000335084,0
710,ENSP00000203407,1
4595,ENSP00000381333,0
2995,ENSP00000262719,0
5582,ENSP00000340820,0
60961,ENSP00000377914,0
23930,ENSP00000342235,1
5311101,ENSP00000356713,0
4595,ENSP00000377947,0
9395,ENSP00000368439,0
4932,ENSP00000251849,0
92730,ENSP00000266970,0
6917908,ENSP00000412237,0
5514,ENSP00000345659,1
1117,ENSP00000351273,1
679,ENSP00000455607,0
312,ENSP00000452780,1
55283,ENSP00000332973,0
134018,ENSP00000350425,0
311,ENSP00000321070,0
4688,ENSP00000341189,0
2769,ENSP00000262186,1
200,ENSP00000295101,0
3793,ENSP00000383840,0
6917908,ENSP00000307235,0
33624,ENSP00000231948,0
5011,ENSP00000348918,0
4042,ENSP00000276410,0
5464105,ENSP00000233627,0
5757,ENSP00000206249,1
945,ENSP00000285979,0
36462,ENSP00000316786,0
444732,ENSP00000262554,0
312,ENSP00000265838,1
4920,ENSP00000164139,0
6918837,ENSP00000362649,1
4595,ENSP00000345873,0
5330286,ENSP00000265734,1
72430,ENSP00000368104,0
123015,ENSP00000263800,1
4829,ENSP00000367309,1
10096344,ENSP00000310701,0
107971,ENSP00000284440,0
753,ENSP00000419425,1
4402,ENSP00000276651,0
3455,ENSP00000344456,0
23925,ENSP00000353770,1
402,ENSP00000260324,1
1117,ENSP00000376177,1
34521,ENSP00000258385,0
2499,ENSP00000367615,0
5656,ENSP00000238379,0
3154,ENSP00000343204,0
97272,ENSP00000364898,0
4666,ENSP00000370223,0
4900,ENSP00000217961,0
2802,ENSP00000264613,0
1065,ENSP00000353820,1
5790,ENSP00000419628,0
65110,ENSP00000346148,1
2551,ENSP00000339435,0
5329098,ENSP00000263800,1
63062,ENSP00000308583,0
108220,ENSP00000262554,0
449459,ENSP00000395473,0
2120,ENSP00000285930,1
9875401,ENSP00000327070,0
3937,ENSP00000418447,0
107688,ENSP00000339740,0
122296,ENSP00000326424,0
4100,ENSP00000178638,1
5743,ENSP00000356958,1
5527,ENSP00000295055,0
6380,ENSP00000217133,0
5401,ENSP00000316121,0
2561,ENSP00000261465,1
6623,ENSP00000430432,0
16135499,ENSP00000357838,0
312,ENSP00000280154,1
3202,ENSP00000264381,1
2797,ENSP00000356953,0
5994,ENSP00000355930,1
360682,ENSP00000396308,1
25197,ENSP00000286648,1
4042,ENSP00000370254,1
681,ENSP00000448059,1
360682,ENSP00000355517,0
4485,ENSP00000370737,0
23930,ENSP00000217901,1
402,ENSP00000293860,0
92730,ENSP00000257549,0
9395,ENSP00000305692,0
1744,ENSP00000323811,0
57379345,ENSP00000300605,0
934,ENSP00000221859,0
4713,ENSP00000319501,0
5743,ENSP00000336528,1
3450,ENSP00000347495,0
441314,ENSP00000264382,1
23994,ENSP00000464149,1
892,ENSP00000251810,0
6918638,ENSP00000309504,0
5472,ENSP00000228740,0
2170,ENSP00000267814,0
2581,ENSP00000354612,1
5012,ENSP00000278412,0
1593,ENSP00000364597,0
5056,ENSP00000261465,0
6230,ENSP00000262948,0
119182,ENSP00000419027,0
5210,ENSP00000297991,0
444,ENSP00000219833,1
3675,ENSP00000312326,1
23994,ENSP00000366662,1
360682,ENSP00000364114,0
936,ENSP00000302898,0
3238,ENSP00000328173,0
114683,ENSP00000231948,0
4160,ENSP00000276410,0
1117,ENSP00000298248,1
179837,ENSP00000257549,0
5011,ENSP00000297258,0
753,ENSP00000344456,1
2196,ENSP00000285900,1
657378,ENSP00000386029,0
1117,ENSP00000362249,1
424,ENSP00000360549,1
2118,ENSP00000222390,0
5283454,ENSP00000360991,0
3017,ENSP00000302227,0
5310985,ENSP00000235521,0
1683,ENSP00000347754,1
3016,ENSP00000354822,0
2332,ENSP00000306390,1
753,ENSP00000399168,1
4984,ENSP00000373715,0
5203,ENSP00000270570,0
10182969,ENSP00000345282,0
11556427,ENSP00000262187,0
3450,ENSP00000222390,0
1349907,ENSP00000209929,1
68740,ENSP00000229794,0
745,ENSP00000261267,1
6426631,ENSP00000301729,0
945,ENSP00000371236,0
753,ENSP00000364898,1
1662,ENSP00000342385,0
3086685,ENSP00000221801,0
4911,ENSP00000222002,0
45272686,ENSP00000359285,1
68740,ENSP00000282841,1
3450,ENSP00000360549,0
3350,ENSP00000410732,0
23994,ENSP00000260447,1
753,ENSP00000378394,1
23930,ENSP00000231751,1
644345,ENSP00000244137,0
5527,ENSP00000222390,0
23994,ENSP00000316854,1
450,ENSP00000363822,1
9934,ENSP00000325120,0
5523,ENSP00000368646,0
424,ENSP00000264595,1
9578572,ENSP00000277010,0
72172,ENSP00000370571,0
757,ENSP00000303424,0
2153,ENSP00000378191,0
25880656,ENSP00000318912,0
3202,ENSP00000327255,0
10634,ENSP00000337825,0
312,ENSP00000376076,1
5282280,ENSP00000362353,0
311,ENSP00000339740,0
23925,ENSP00000275525,1
5656,ENSP00000345774,0
2118,ENSP00000222673,0
312,ENSP00000408526,1
934,ENSP00000280701,1
23994,ENSP00000376076,1
3249,ENSP00000340278,0
4080,ENSP00000352401,0
1614,ENSP00000307241,0
126941,ENSP00000408526,0
2154,ENSP00000315644,1
4488,ENSP00000362344,0
25197,ENSP00000359539,0
16134896,ENSP00000331746,1
5376,ENSP00000272102,0
1210,ENSP00000335620,0
9934,ENSP00000342889,0
5462501,ENSP00000360608,0
2812,ENSP00000342385,0
1117,ENSP00000223095,1
2812,ENSP00000261835,1
4159,ENSP00000320247,0
6013,ENSP00000301146,1
439176,ENSP00000338082,0
6438354,ENSP00000279247,0
5408,ENSP00000222382,1
892,ENSP00000312262,0
3559,ENSP00000356713,0
34359,ENSP00000306866,0
2524,ENSP00000447173,1
753,ENSP00000240327,0
23991,ENSP00000366410,1
5287844,ENSP00000318912,0
4189,ENSP00000371929,0
3038,ENSP00000295256,0
23994,ENSP00000316121,1
2161,ENSP00000377969,0
5610,ENSP00000360519,0
71246,ENSP00000319730,0
753,ENSP00000327251,1
9578572,ENSP00000228434,0
12560,ENSP00000395574,0
1117,ENSP00000355866,1
170361,ENSP00000331103,0
718,ENSP00000296509,0
1701,ENSP00000317272,0
3455,ENSP00000270349,1
5376,ENSP00000296474,0
10182969,ENSP00000263753,0
5484727,ENSP00000262186,0
5311067,ENSP00000308583,0
3547,ENSP00000340609,0
312,ENSP00000324806,1
710,ENSP00000354961,1
5029,ENSP00000251810,0
122024,ENSP00000351905,0
4584,ENSP00000418447,1
4534,ENSP00000333982,0
643976,ENSP00000229447,1
1117,ENSP00000331201,1
57379345,ENSP00000309845,0
3165,ENSP00000317721,0
1117,ENSP00000216117,1
753,ENSP00000361125,1
424,ENSP00000368752,0
1132,ENSP00000318351,1
951,ENSP00000349003,1
5052,ENSP00000302486,0
5288209,ENSP00000360519,1
424,ENSP00000278379,1
150310,ENSP00000355599,0
444795,ENSP00000359998,0
160355,ENSP00000405965,0
119,ENSP00000295454,1
6037,ENSP00000321845,0
34521,ENSP00000245457,0
6468,ENSP00000285949,0
114866,ENSP00000270570,0
3295,ENSP00000363621,0
5530,ENSP00000224356,0
394347,ENSP00000357920,0
2724385,ENSP00000370213,0
60961,ENSP00000361965,1
312,ENSP00000168216,1
4078,ENSP00000270349,0
1134,ENSP00000267615,0
753,ENSP00000266970,1
148211,ENSP00000291294,0
596,ENSP00000253496,0
23994,ENSP00000358525,1
23994,ENSP00000364801,1
441071,ENSP00000357494,0
4585,ENSP00000261707,1
4599,ENSP00000362249,0
23931,ENSP00000301634,0
2462,ENSP00000336528,1
3403,ENSP00000320147,0
5420,ENSP00000285949,0
123619,ENSP00000245457,1
216239,ENSP00000348944,0
424,ENSP00000280551,0
85,ENSP00000387536,0
1573,ENSP00000280362,0
3825,ENSP00000264613,0
15,ENSP00000369816,1
114866,ENSP00000264498,0
285,ENSP00000302620,1
4659569,ENSP00000354511,1
5662,ENSP00000291294,0
4528,ENSP00000339328,0
54688,ENSP00000265724,1
5376,ENSP00000337915,1
25880656,ENSP00000356022,0
5251896,ENSP00000347942,0
1117,ENSP00000287820,1
68844,ENSP00000265715,0
253,ENSP00000419782,0
72968,ENSP00000262340,0
1051,ENSP00000254663,1
2987,ENSP00000260447,0
23994,ENSP00000225577,1
785,ENSP00000358727,0
1117,ENSP00000420168,1
23994,ENSP00000302967,1
5381226,ENSP00000256958,1
753,ENSP00000366124,1
876,ENSP00000325312,1
6623,ENSP00000334145,0
9966051,ENSP00000466799,0
91736,ENSP00000290866,1
4042,ENSP00000267101,0
60961,ENSP00000303147,1
5329099,ENSP00000367615,0
6505803,ENSP00000360541,0
9966051,ENSP00000263431,0
5281081,ENSP00000292147,0
3016,ENSP00000223095,0
446157,ENSP00000277865,0
23930,ENSP00000351885,1
5029,ENSP00000273062,1
1775,ENSP00000367615,0
5376,ENSP00000206249,1
5352624,ENSP00000363115,0
3202,ENSP00000315774,0
4542,ENSP00000299964,0
134780,ENSP00000377947,0
191,ENSP00000354532,1
152945,ENSP00000258418,0
860,ENSP00000358327,0
3086686,ENSP00000358770,1
2354,ENSP00000344460,0
3825,ENSP00000225927,0
3998,ENSP00000269385,0
119,ENSP00000259271,1
5311447,ENSP00000290866,1
5466,ENSP00000385638,0
4771,ENSP00000241337,0
5538,ENSP00000336528,1
13109,ENSP00000362344,0
51550,ENSP00000353770,0
9878,ENSP00000301645,0
448537,ENSP00000263368,0
312,ENSP00000297792,1
3339,ENSP00000232607,0
593,ENSP00000324124,1
2802,ENSP00000221801,0
200,ENSP00000360549,0
5376,ENSP00000353720,1
2156,ENSP00000315931,0
6305,ENSP00000302227,1
3676,ENSP00000181383,0
23930,ENSP00000267615,1
1072,ENSP00000303208,0
4380,ENSP00000309504,0
3671,ENSP00000299529,0
4192,ENSP00000355518,0
444732,ENSP00000215587,0
147912,ENSP00000305302,0
5464105,ENSP00000342850,0
125017,ENSP00000344829,0
3672,ENSP00000219054,1
444,ENSP00000327417,0
51577,ENSP00000376349,0
753,ENSP00000303830,1
3278,ENSP00000381607,1
89594,ENSP00000301141,1
149,ENSP00000314441,0
4771,ENSP00000373884,0
156391,ENSP00000269466,0
718,ENSP00000339933,1
3559,ENSP00000265724,1
5352624,ENSP00000319730,0
564,ENSP00000290354,0
9878,ENSP00000211122,0
191,ENSP00000370213,0
4595,ENSP00000347754,1
753,ENSP00000254066,1
5360696,ENSP00000340609,0
2267,ENSP00000323511,0
130731,ENSP00000320709,0
5408,ENSP00000333534,1
4205,ENSP00000339867,0
5311067,ENSP00000302111,0
5283731,ENSP00000265294,0
3684,ENSP00000225927,0
2783,ENSP00000264047,1
150310,ENSP00000268053,0
2120,ENSP00000361151,0
178013,ENSP00000320247,0
5097,ENSP00000305974,0
2094,ENSP00000264316,0
4330,ENSP00000312326,0
753,ENSP00000270202,1
71120,ENSP00000264914,0
4932,ENSP00000353820,1
119,ENSP00000254066,0
60791,ENSP00000356972,0
3433,ENSP00000313432,0
5894,ENSP00000217244,1
312,ENSP00000402084,1
4196,ENSP00000206249,1
934,ENSP00000265838,0
4984,ENSP00000253004,0
2800,ENSP00000260985,0
3154,ENSP00000235835,0
291,ENSP00000337915,0
6917908,ENSP00000370223,0
23994,ENSP00000431418,1
5324345,ENSP00000234310,0
5589,ENSP00000360991,0
6505803,ENSP00000276390,0
6230,ENSP00000342070,0
456201,ENSP00000248114,0
6675,ENSP00000303147,0
3883,ENSP00000352401,0
2332,ENSP00000278742,1
2854,ENSP00000287936,1
5991,ENSP00000337746,0
2160,ENSP00000270776,0
122296,ENSP00000361275,0
21722,ENSP00000261707,1
126941,ENSP00000362344,1
4196,ENSP00000353791,0
20469,ENSP00000231509,1
16132139,ENSP00000354728,0
3913,ENSP00000263967,0
5073,ENSP00000366124,0
24360,ENSP00000354554,0
9933475,ENSP00000350941,1
6623,ENSP00000286301,0
160355,ENSP00000419782,1
2764,ENSP00000251849,0
5865,ENSP00000408695,0
5581,ENSP00000262719,0
4042,ENSP00000329858,0
942,ENSP00000347754,1
5567,ENSP00000268379,0
1546,ENSP00000343027,0
3255,ENSP00000452780,0
2116,ENSP00000356972,0
5591,ENSP00000297991,0
5076,ENSP00000363229,0
1210,ENSP00000347754,1
23930,ENSP00000012443,1
11556427,ENSP00000263621,0
5324345,ENSP00000260682,1
3394,ENSP00000346001,0
4736,ENSP00000277010,1
35370,ENSP00000378699,0
54586,ENSP00000288699,0
36462,ENSP00000262306,0
28417,ENSP00000261326,0
2909,ENSP00000366482,0
23930,ENSP00000326031,1
1117,ENSP00000261890,1
3937,ENSP00000329357,0
16133831,ENSP00000379680,0
187,ENSP00000325312,0
8646,ENSP00000222673,0
2797,ENSP00000298556,0
5330286,ENSP00000244051,0
9400,ENSP00000410732,0
2949,ENSP00000261900,0
151069,ENSP00000295452,0
5311067,ENSP00000223095,0
1117,ENSP00000308176,1
443379,ENSP00000464149,1
19910,ENSP00000241052,0
3081361,ENSP00000217185,1
5287620,ENSP00000398655,0
892,ENSP00000323811,0
679,ENSP00000428982,1
890,ENSP00000385834,0
6337614,ENSP00000347754,1
4811,ENSP00000356438,0
4991,ENSP00000306512,0
4894,ENSP00000417052,0
785,ENSP00000372023,0
65076,ENSP00000260118,0
72430,ENSP00000276651,0
5032,ENSP00000264047,0
2051,ENSP00000358525,0
6675,ENSP00000307786,0
3639,ENSP00000264161,0
34521,ENSP00000319788,0
206042,ENSP00000263923,1
2118,ENSP00000356037,0
2854,ENSP00000340523,0
305,ENSP00000229447,0
443119,ENSP00000235382,0
2968,ENSP00000223129,0
6450551,ENSP00000261799,1
2449,ENSP00000307235,0
5478,ENSP00000368066,0
2354,ENSP00000360645,0
5991,ENSP00000336528,1
5052,ENSP00000270142,0
92730,ENSP00000332139,0
4080,ENSP00000331327,0
5566,ENSP00000309968,0
745,ENSP00000358727,1
59693,ENSP00000371067,0
5052,ENSP00000298472,1
6466,ENSP00000376177,0
4713,ENSP00000288602,0
5203,ENSP00000299855,0
6918638,ENSP00000360549,0
5281605,ENSP00000377947,0
774,ENSP00000297988,0
3177,ENSP00000229239,0
34231,ENSP00000303709,0
3121,ENSP00000010404,0
3108,ENSP00000224356,0
5994,ENSP00000303634,0
6505803,ENSP00000232975,0
16156130,ENSP00000358903,0
208908,ENSP00000236671,0
51683,ENSP00000361699,0
996,ENSP00000332973,0
8230,ENSP00000356094,1
314,ENSP00000442050,1
5726,ENSP00000301634,1
5052,ENSP00000164139,0
4584,ENSP00000323780,0
445420,ENSP00000216465,0
945,ENSP00000263331,0
5329102,ENSP00000337825,1
119380,ENSP00000335592,0
4932,ENSP00000369519,0
5029,ENSP00000313007,0
892,ENSP00000261783,0
2132,ENSP00000314508,1
10634,ENSP00000359285,0
5011,ENSP00000251588,0
5304,ENSP00000377083,0
4932,ENSP00000364361,0
16129682,ENSP00000302227,0
753,ENSP00000365773,1
122172,ENSP00000364361,0
2332,ENSP00000299267,1
5072,ENSP00000340609,0
6466,ENSP00000364831,0
3308,ENSP00000335620,0
4114,ENSP00000241337,0
753,ENSP00000377192,1
23925,ENSP00000362674,1
10280735,ENSP00000265462,0
104741,ENSP00000011292,0
399618,ENSP00000292180,0
444,ENSP00000398632,0
5381,ENSP00000263800,0
311,ENSP00000360645,0
5472,ENSP00000396452,0
5283731,ENSP00000237858,0
444,ENSP00000250378,0
3382,ENSP00000383840,0
3222,ENSP00000464149,1
3016,ENSP00000335592,1
114903,ENSP00000250971,0
5329102,ENSP00000435412,1
108182,ENSP00000276431,0
3054,ENSP00000250699,0
5401,ENSP00000381333,0
166558,ENSP00000363205,0
60490,ENSP00000363512,1
11626560,ENSP00000373700,1
338,ENSP00000372326,1
5732,ENSP00000368645,0
16133798,ENSP00000381333,1
3684,ENSP00000216911,0
3043,ENSP00000361699,0
16156130,ENSP00000318912,0
785,ENSP00000285379,1
4078,ENSP00000443194,0
4659569,ENSP00000252996,0
312,ENSP00000254488,1
501640,ENSP00000297494,0
68844,ENSP00000366156,0
753,ENSP00000292596,1
1117,ENSP00000261416,1
1051,ENSP00000381968,1
5314,ENSP00000337773,0
10635,ENSP00000168216,0
253,ENSP00000365256,0
9934,ENSP00000418287,0
15602694,ENSP00000264047,0
1287,ENSP00000262186,1
312,ENSP00000369134,1
5282054,ENSP00000226444,0
387316,ENSP00000328835,0
4788,ENSP00000302150,0
24360,ENSP00000236959,0
23925,ENSP00000378306,1
784,ENSP00000312326,1
2099,ENSP00000322421,0
5032,ENSP00000270349,1
961,ENSP00000315212,0
312,ENSP00000350616,1
5282280,ENSP00000254066,0
6433119,ENSP00000359353,0
213043,ENSP00000295256,0
444795,ENSP00000447149,1
5466,ENSP00000260682,0
5287969,ENSP00000303634,0
2051,ENSP00000325863,0
699,ENSP00000264914,0
8646,ENSP00000327246,0
23930,ENSP00000418447,1
107640,ENSP00000242210,0
6013,ENSP00000466799,1
26879,ENSP00000402084,0
2154,ENSP00000396308,1
13109,ENSP00000369816,1
5757,ENSP00000000442,1
702,ENSP00000378359,1
222528,ENSP00000364801,0
5352624,ENSP00000240139,0
3086686,ENSP00000372023,1
15602694,ENSP00000267845,0
679,ENSP00000215832,1
2160,ENSP00000331201,0
447700,ENSP00000288699,0
1744,ENSP00000301141,0
5566,ENSP00000232975,1
1983,ENSP00000331831,0
171548,ENSP00000346148,0
5283731,ENSP00000263035,0
3158,ENSP00000302478,0
2094,ENSP00000225371,0
5203,ENSP00000261707,1
753,ENSP00000226730,1
4900,ENSP00000337746,0
23991,ENSP00000385571,0
54454,ENSP00000359693,0
753,ENSP00000318351,1
3016,ENSP00000267845,0
3450,ENSP00000238379,0
51550,ENSP00000309259,0
5329102,ENSP00000324740,1
441300,ENSP00000275525,0
47936,ENSP00000229447,0
119182,ENSP00000286648,1
1541,ENSP00000221742,0
5283454,ENSP00000355279,0
9966051,ENSP00000367934,0
5581,ENSP00000225430,0
5478,ENSP00000231420,0
34521,ENSP00000225577,0
312145,ENSP00000290354,0
4528,ENSP00000369927,0
16129682,ENSP00000203407,0
934,ENSP00000310071,1
5589,ENSP00000366797,0
34231,ENSP00000430269,0
5544,ENSP00000216410,0
20469,ENSP00000349003,0
392622,ENSP00000222982,1
107807,ENSP00000347689,0
33624,ENSP00000263980,0
951,ENSP00000298556,0
424,ENSP00000301891,0
2332,ENSP00000301729,1
2764,ENSP00000321334,1
439260,ENSP00000313007,0
4485,ENSP00000337915,1
6438354,ENSP00000346577,0
5533,ENSP00000363641,0
122335,ENSP00000331912,0
4042,ENSP00000206249,1
3455,ENSP00000219833,1
5282280,ENSP00000245206,0
3430,ENSP00000354532,0
5029,ENSP00000379140,0
43815,ENSP00000364898,0
5310985,ENSP00000266971,0
5472,ENSP00000217426,0
2311,ENSP00000464149,1
8646,ENSP00000233627,0
961,ENSP00000216951,0
34231,ENSP00000277480,1
213043,ENSP00000278412,0
10267,ENSP00000301729,0
4261,ENSP00000282276,0
424,ENSP00000302227,1
5452,ENSP00000262186,1
213043,ENSP00000348831,0
5770,ENSP00000298472,1
444020,ENSP00000360687,0
119058,ENSP00000309565,1
312,ENSP00000229794,1
114903,ENSP00000363988,0
49836058,ENSP00000256958,0
9803852,ENSP00000252945,0
213043,ENSP00000308622,0
60472,ENSP00000290866,1
16362,ENSP00000351410,0
1117,ENSP00000264498,1
51550,ENSP00000340684,0
1117,ENSP00000284811,1
3017,ENSP00000328777,0
74989,ENSP00000318351,0
5677,ENSP00000447378,1
5770,ENSP00000265724,1
445354,ENSP00000346901,0
6450551,ENSP00000377865,0
6037,ENSP00000446743,0
3038,ENSP00000373918,0
3449,ENSP00000363822,0
60843,ENSP00000315644,1
247,ENSP00000227378,1
108220,ENSP00000406220,0
753,ENSP00000264818,1
31307,ENSP00000308541,0
312,ENSP00000396308,1
3365,ENSP00000228872,0
5352,ENSP00000285930,1
3449,ENSP00000268035,0
10267,ENSP00000381968,0
160355,ENSP00000257904,1
5538,ENSP00000377947,1
610,ENSP00000353731,1
5894,ENSP00000326227,0
723,ENSP00000322716,0
11556427,ENSP00000200676,1
681,ENSP00000366244,0
23931,ENSP00000263923,1
1130,ENSP00000356920,0
757,ENSP00000277480,0
999,ENSP00000344456,0
4991,ENSP00000303211,1
312,ENSP00000319501,1
122024,ENSP00000277120,0
4055,ENSP00000334052,0
3086686,ENSP00000332816,1
3739,ENSP00000219700,0
54687,ENSP00000287936,1
439176,ENSP00000329858,1
16135499,ENSP00000361125,0
936,ENSP00000226279,1
160,ENSP00000263038,0
5304,ENSP00000260324,0
5288209,ENSP00000352702,0
129806,ENSP00000302486,0
5001396,ENSP00000355279,0
10182969,ENSP00000369134,0
216239,ENSP00000282397,1
2185,ENSP00000435412,0
91649,ENSP00000292513,0
1117,ENSP00000408526,1
1210,ENSP00000340523,0
54454,ENSP00000216465,0
3823,ENSP00000219054,0
2833,ENSP00000263038,0
5426,ENSP00000364649,0
5052,ENSP00000366093,0
338,ENSP00000295897,1
441300,ENSP00000231487,0
5245,ENSP00000251607,0
23994,ENSP00000297991,0
401133,ENSP00000282841,0
253,ENSP00000346160,0
5350,ENSP00000265689,0
753,ENSP00000350785,1
5983,ENSP00000363397,0
5894,ENSP00000343690,0
14917,ENSP00000364898,0
681,ENSP00000240100,0
2708,ENSP00000381607,1
942,ENSP00000357461,1
3086671,ENSP00000303423,0
3671,ENSP00000291294,0
3394,ENSP00000354612,1
4917,ENSP00000280154,0
114892,ENSP00000346160,0
596,ENSP00000263800,0
3003,ENSP00000336528,1
5040,ENSP00000366797,0
1440,ENSP00000285381,0
103535,ENSP00000251535,0
312,ENSP00000272317,1
3562,ENSP00000302486,0
3748,ENSP00000352835,0
247,ENSP00000218099,1
753,ENSP00000351905,1
312,ENSP00000286621,1
864,ENSP00000436318,0
2719,ENSP00000234111,0
107640,ENSP00000337746,0
2802,ENSP00000342056,0
6675,ENSP00000369519,0
757,ENSP00000417052,0
23994,ENSP00000322716,1
961,ENSP00000348831,1
4691,ENSP00000216117,0
124886,ENSP00000354687,0
2116,ENSP00000356958,0
1548952,ENSP00000222390,0
123619,ENSP00000276373,0
444008,ENSP00000419782,0
216239,ENSP00000324806,1
5526,ENSP00000421725,0
35370,ENSP00000303424,0
5288209,ENSP00000253792,0
124886,ENSP00000295454,0
191,ENSP00000347942,1
3003,ENSP00000383042,0
753,ENSP00000320171,1
1148,ENSP00000250018,1
312,ENSP00000396452,1
43815,ENSP00000392859,0
1117,ENSP00000265174,1
448537,ENSP00000302232,0
60648,ENSP00000287766,1
5202,ENSP00000335511,1
5478,ENSP00000366525,0
446156,ENSP00000350928,0
2154,ENSP00000330237,0
312145,ENSP00000313420,1
5281707,ENSP00000306397,0
2733,ENSP00000258743,0
16362,ENSP00000365926,0
179837,ENSP00000384273,0
3202,ENSP00000356953,0
3430,ENSP00000216254,0
5582,ENSP00000355920,0
6623,ENSP00000346805,0
1117,ENSP00000336868,1
312,ENSP00000336762,1
23994,ENSP00000302564,1
4192,ENSP00000351706,0
3086686,ENSP00000261937,1
5287969,ENSP00000240100,0
753,ENSP00000368140,1
440120,ENSP00000384490,1
2676,ENSP00000280346,0
44668,ENSP00000321988,0
5656,ENSP00000262187,0
191,ENSP00000357920,0
1117,ENSP00000335620,1
449459,ENSP00000386171,1
206042,ENSP00000222390,0
444008,ENSP00000262290,0
15209,ENSP00000356070,0
9880,ENSP00000377527,0
3639,ENSP00000240100,0
5581,ENSP00000308720,0
5515,ENSP00000327070,0
74989,ENSP00000344220,0
15209,ENSP00000359211,0
312,ENSP00000304283,1
31703,ENSP00000410076,1
6291,ENSP00000312326,0
312,ENSP00000311572,1
5472495,ENSP00000257549,0
51577,ENSP00000386456,0
3143,ENSP00000273588,0
860,ENSP00000312286,1
4595,ENSP00000260191,1
151069,ENSP00000275605,0
41774,ENSP00000305692,1
9270,ENSP00000325120,1
10591,ENSP00000373884,0
119,ENSP00000370213,0
5284627,ENSP00000282276,0
5281004,ENSP00000325312,0
5360696,ENSP00000352900,0
4306515,ENSP00000360968,0
1893,ENSP00000216330,0
148121,ENSP00000392411,0
5556,ENSP00000352222,0
281,ENSP00000381333,0
3151,ENSP00000337335,0
19,ENSP00000354728,0
3675,ENSP00000203407,0
3461,ENSP00000414334,1
424,ENSP00000256999,1
1134,ENSP00000313432,0
166558,ENSP00000355645,0
152945,ENSP00000215832,0
1440,ENSP00000262719,0
23977,ENSP00000325312,1
1117,ENSP00000011653,1
5203,ENSP00000303208,0
5005,ENSP00000347689,0
5408,ENSP00000342007,1
2826,ENSP00000219833,1
5280961,ENSP00000206249,1
2185,ENSP00000364697,0
200,ENSP00000364475,1
3325,ENSP00000307241,0
3845,ENSP00000405573,0
1051,ENSP00000264170,1
85,ENSP00000315013,1
446155,ENSP00000331111,0
392622,ENSP00000260682,1
1117,ENSP00000312286,1
5360696,ENSP00000278407,0
312,ENSP00000301146,1
85,ENSP00000363822,0
753,ENSP00000242375,1
3154,ENSP00000263182,0
3433,ENSP00000341117,0
15209,ENSP00000308583,0
119058,ENSP00000320709,0
753,ENSP00000297792,1
1202,ENSP00000333994,0
107688,ENSP00000302967,0
448537,ENSP00000217426,0
945,ENSP00000262340,0
216239,ENSP00000332887,0
448537,ENSP00000386171,1
119828,ENSP00000292180,0
65076,ENSP00000384400,0
2764,ENSP00000386029,0
23930,ENSP00000319814,1
4456,ENSP00000365926,0
311,ENSP00000235835,1
36462,ENSP00000260191,0
934,ENSP00000399168,1
4178,ENSP00000349320,0
1051,ENSP00000359976,1
72271,ENSP00000370517,0
3155,ENSP00000440698,0
1893,ENSP00000323867,0
5726,ENSP00000261523,0
311,ENSP00000356853,1
68570,ENSP00000432481,0
4659569,ENSP00000342385,0
5035,ENSP00000206249,1
5464105,ENSP00000003100,0
10635,ENSP00000321999,0
445154,ENSP00000311876,0
753,ENSP00000287820,1
27991,ENSP00000357494,0
60184,ENSP00000290866,1
148211,ENSP00000385834,0
2812,ENSP00000372112,0
4913,ENSP00000296122,0
2156,ENSP00000412673,0
3547,ENSP00000216336,0
5464105,ENSP00000263967,0
312,ENSP00000228740,1
19910,ENSP00000371110,0
2724385,ENSP00000263331,0
1065,ENSP00000369050,1
1051,ENSP00000345282,1
216239,ENSP00000347942,1
23994,ENSP00000309477,1
5280723,ENSP00000344193,0
16129679,ENSP00000445175,0
5329102,ENSP00000262948,1
4485,ENSP00000345873,0
1117,ENSP00000363641,1
4788,ENSP00000339399,0
4080,ENSP00000448165,0
1117,ENSP00000295055,1
119,ENSP00000337450,0
5470,ENSP00000358414,0
11556427,ENSP00000225430,0
702,ENSP00000209668,1
5282054,ENSP00000318820,0
5991,ENSP00000337915,1
10140,ENSP00000363021,0
312,ENSP00000284981,1
1117,ENSP00000261267,1
5329102,ENSP00000377865,0
643976,ENSP00000256594,0
10140,ENSP00000377549,1
1701,ENSP00000322788,0
44668,ENSP00000319501,0
9865515,ENSP00000373700,0
4920,ENSP00000355930,1
3450,ENSP00000229447,0
6438354,ENSP00000359998,0
5591,ENSP00000261523,0
2995,ENSP00000378920,0
3016,ENSP00000356972,0
679,ENSP00000314441,0
3290,ENSP00000264381,1
3165,ENSP00000299518,0
